id,invoiceNumber,shopCode,customerId,customerName,items,subtotalPKR,discountPKR,taxPKR,grandTotalPKR,paymentStatus,paymentMethod,cashierName,timestamp,date,createdAt
"sale_qjgvpgusu","INV-MAIN-01242","MAIN","null","Walk-in Customer","[{""itemId"":""inv_79x52rwly"",""sku"":""GRO-RICE-5KG"",""name"":""Rice (5kg)"",""quantity"":1,""unitCostPKR"":1200,""unitRetailPKR"":1600,""discountPKR"":0,""totalPKR"":1600},{""itemId"":""inv_5t60tf453"",""sku"":""PER-TOOTHPASTE"",""name"":""Toothpaste (120g)"",""quantity"":4,""unitCostPKR"":180,""unitRetailPKR"":250,""discountPKR"":0,""totalPKR"":1000},{""itemId"":""inv_s0ao57kh8"",""sku"":""ELE-CABLE-C"",""name"":""Type-C Charging Cable"",""quantity"":1,""unitCostPKR"":300,""unitRetailPKR"":550,""discountPKR"":0,""totalPKR"":550},{""itemId"":""inv_0c4sg860u"",""sku"":""PER-SHAMPOO-200ML"",""name"":""Shampoo (200ml)"",""quantity"":1,""unitCostPKR"":350,""unitRetailPKR"":480,""discountPKR"":0,""totalPKR"":480},{""itemId"":""inv_oeinh5eom"",""sku"":""BEV-JUICE-1L"",""name"":""Mango Juice (1L)"",""quantity"":4,""unitCostPKR"":200,""unitRetailPKR"":270,""discountPKR"":0,""totalPKR"":1080}]","4710","0","0","4710","unpaid","credit","Ayesha","2026-08-04T12:06:47.272Z","2026-08-04T12:06:47.272Z","2026-08-04T12:06:47.272Z"
"sale_dlfcxsf5l","INV-BR-03-01201","BR-03","null","Walk-in Customer","[{""itemId"":""inv_cjilarfpj"",""sku"":""GRO-OIL-1L"",""name"":""Cooking Oil (1L)"",""quantity"":2,""unitCostPKR"":450,""unitRetailPKR"":580,""discountPKR"":0,""totalPKR"":1160},{""itemId"":""inv_wlkp5t9a5"",""sku"":""PER-SOAP"",""name"":""Hand Soap (100g)"",""quantity"":1,""unitCostPKR"":80,""unitRetailPKR"":120,""discountPKR"":0,""totalPKR"":120},{""itemId"":""inv_cldubxem5"",""sku"":""GRO-SUGAR-1KG"",""name"":""Sugar (1kg)"",""quantity"":1,""unitCostPKR"":140,""unitRetailPKR"":175,""discountPKR"":0,""totalPKR"":175},{""itemId"":""inv_c6z8kuvgi"",""sku"":""PER-SHAMPOO-200ML"",""name"":""Shampoo (200ml)"",""quantity"":1,""unitCostPKR"":350,""unitRetailPKR"":480,""discountPKR"":0,""totalPKR"":480},{""itemId"":""inv_gat8o1idk"",""sku"":""GRO-TEA-900G"",""name"":""Tea (900g)"",""quantity"":3,""unitCostPKR"":1300,""unitRetailPKR"":1700,""discountPKR"":0,""totalPKR"":5100}]","7035","0","0","7035","paid","card","Fatima","2026-08-04T11:13:56.271Z","2026-08-04T11:13:56.271Z","2026-08-04T11:13:56.271Z"
"sale_qwi3k34ai","INV-BR-03-01220","BR-03","cust_w0p6im92j","Sadia Baig","[{""itemId"":""inv_oddsgnftg"",""sku"":""BEV-WATER-1.5L"",""name"":""Mineral Water (1.5L)"",""quantity"":2,""unitCostPKR"":80,""unitRetailPKR"":110,""discountPKR"":0,""totalPKR"":220},{""itemId"":""inv_b62z0zv7l"",""sku"":""BEV-CHIPS-L"",""name"":""Potato Chips (Large)"",""quantity"":2,""unitCostPKR"":80,""unitRetailPKR"":115,""discountPKR"":0,""totalPKR"":230},{""itemId"":""inv_wg7yce3t1"",""sku"":""BEV-ENERGY-250ML"",""name"":""Energy Drink (250ml)"",""quantity"":4,""unitCostPKR"":200,""unitRetailPKR"":280,""discountPKR"":0,""totalPKR"":1120},{""itemId"":""inv_cjilarfpj"",""sku"":""GRO-OIL-1L"",""name"":""Cooking Oil (1L)"",""quantity"":4,""unitCostPKR"":450,""unitRetailPKR"":580,""discountPKR"":0,""totalPKR"":2320}]","3890","194","0","3696","paid","easypaisa","Usman","2026-08-04T09:45:18.272Z","2026-08-04T09:45:18.272Z","2026-08-04T09:45:18.272Z"
"sale_ykkfteg5n","INV-MAIN-01136","MAIN","cust_zd32vzuhn","Fahad Khan","[{""itemId"":""inv_wo440uxey"",""sku"":""BEV-WATER-1.5L"",""name"":""Mineral Water (1.5L)"",""quantity"":1,""unitCostPKR"":80,""unitRetailPKR"":110,""discountPKR"":0,""totalPKR"":110},{""itemId"":""inv_lnj298yre"",""sku"":""ELE-USB-32GB"",""name"":""USB Flash Drive 32GB"",""quantity"":3,""unitCostPKR"":800,""unitRetailPKR"":1300,""discountPKR"":0,""totalPKR"":3900},{""itemId"":""inv_lnj298yre"",""sku"":""ELE-USB-32GB"",""name"":""USB Flash Drive 32GB"",""quantity"":2,""unitCostPKR"":800,""unitRetailPKR"":1300,""discountPKR"":0,""totalPKR"":2600}]","6610","100","0","6510","paid","card","Sana","2026-08-04T05:59:46.269Z","2026-08-04T05:59:46.269Z","2026-08-04T05:59:46.269Z"
"sale_i7a3hzxrp","INV-MAIN-01139","MAIN","null","Walk-in Customer","[{""itemId"":""inv_yvfurzi1f"",""sku"":""GRO-FLOUR-10KG"",""name"":""Wheat Flour (10kg)"",""quantity"":4,""unitCostPKR"":1400,""unitRetailPKR"":1800,""discountPKR"":0,""totalPKR"":7200},{""itemId"":""inv_ercwcfc3x"",""sku"":""PER-DETERGENT-1KG"",""name"":""Laundry Detergent (1kg)"",""quantity"":3,""unitCostPKR"":400,""unitRetailPKR"":550,""discountPKR"":0,""totalPKR"":1650},{""itemId"":""inv_wbtqdpayd"",""sku"":""BEV-ENERGY-250ML"",""name"":""Energy Drink (250ml)"",""quantity"":1,""unitCostPKR"":200,""unitRetailPKR"":280,""discountPKR"":0,""totalPKR"":280},{""itemId"":""inv_4rwrs9v5t"",""sku"":""BEV-CHOC-BAR"",""name"":""Chocolate Bar (50g)"",""quantity"":4,""unitCostPKR"":90,""unitRetailPKR"":130,""discountPKR"":0,""totalPKR"":520},{""itemId"":""inv_4rwrs9v5t"",""sku"":""BEV-CHOC-BAR"",""name"":""Chocolate Bar (50g)"",""quantity"":4,""unitCostPKR"":90,""unitRetailPKR"":130,""discountPKR"":0,""totalPKR"":520},{""itemId"":""inv_wbtqdpayd"",""sku"":""BEV-ENERGY-250ML"",""name"":""Energy Drink (250ml)"",""quantity"":1,""unitCostPKR"":200,""unitRetailPKR"":280,""discountPKR"":0,""totalPKR"":280}]","10450","188","0","10262","unpaid","credit","Ayesha","2026-08-03T16:57:45.269Z","2026-08-03T16:57:45.269Z","2026-08-03T16:57:45.269Z"
"sale_xlqzomwjl","INV-MAIN-01056","MAIN","cust_87csm5kqn","Kiran Baig","[{""itemId"":""inv_x2dv8m15e"",""sku"":""PER-TISSUE"",""name"":""Tissue Box (150s)"",""quantity"":4,""unitCostPKR"":160,""unitRetailPKR"":220,""discountPKR"":0,""totalPKR"":880},{""itemId"":""inv_5t60tf453"",""sku"":""PER-TOOTHPASTE"",""name"":""Toothpaste (120g)"",""quantity"":2,""unitCostPKR"":180,""unitRetailPKR"":250,""discountPKR"":0,""totalPKR"":500},{""itemId"":""inv_oeinh5eom"",""sku"":""BEV-JUICE-1L"",""name"":""Mango Juice (1L)"",""quantity"":3,""unitCostPKR"":200,""unitRetailPKR"":270,""discountPKR"":0,""totalPKR"":810},{""itemId"":""inv_uzbdu5m4b"",""sku"":""GRO-LENTIL-1KG"",""name"":""Daal Chana (1kg)"",""quantity"":4,""unitCostPKR"":280,""unitRetailPKR"":360,""discountPKR"":0,""totalPKR"":1440},{""itemId"":""inv_jhrm3gfjz"",""sku"":""GRO-MILK-1L"",""name"":""Milk Pack (1L)"",""quantity"":1,""unitCostPKR"":250,""unitRetailPKR"":310,""discountPKR"":0,""totalPKR"":310}]","3940","0","0","3940","unpaid","credit","Fahad","2026-08-03T15:34:04.265Z","2026-08-03T15:34:04.265Z","2026-08-03T15:34:04.265Z"
"sale_sx31xzu30","INV-BR-03-01028","BR-03","null","Walk-in Customer","[{""itemId"":""inv_wg7yce3t1"",""sku"":""BEV-ENERGY-250ML"",""name"":""Energy Drink (250ml)"",""quantity"":3,""unitCostPKR"":200,""unitRetailPKR"":280,""discountPKR"":0,""totalPKR"":840},{""itemId"":""inv_c6z8kuvgi"",""sku"":""PER-SHAMPOO-200ML"",""name"":""Shampoo (200ml)"",""quantity"":3,""unitCostPKR"":350,""unitRetailPKR"":480,""discountPKR"":0,""totalPKR"":1440},{""itemId"":""inv_hikai5yf2"",""sku"":""BEV-COLA-1.5L"",""name"":""Cola Soft Drink (1.5L)"",""quantity"":2,""unitCostPKR"":150,""unitRetailPKR"":200,""discountPKR"":0,""totalPKR"":400},{""itemId"":""inv_5v999zflm"",""sku"":""BEV-CHOC-BAR"",""name"":""Chocolate Bar (50g)"",""quantity"":3,""unitCostPKR"":90,""unitRetailPKR"":130,""discountPKR"":0,""totalPKR"":390},{""itemId"":""inv_0ovwrqd77"",""sku"":""ELE-USB-32GB"",""name"":""USB Flash Drive 32GB"",""quantity"":4,""unitCostPKR"":800,""unitRetailPKR"":1300,""discountPKR"":0,""totalPKR"":5200}]","8270","0","0","8270","paid","easypaisa","Fahad","2026-08-03T14:44:24.265Z","2026-08-03T14:44:24.265Z","2026-08-03T14:44:24.265Z"
"sale_jusuk9rlp","INV-MAIN-01191","MAIN","null","Walk-in Customer","[{""itemId"":""inv_sm5oyilt7"",""sku"":""PER-FACEWASH"",""name"":""Face Wash (100ml)"",""quantity"":3,""unitCostPKR"":250,""unitRetailPKR"":360,""discountPKR"":0,""totalPKR"":1080},{""itemId"":""inv_phven6on5"",""sku"":""ELE-POWERBANK"",""name"":""Power Bank (10000mAh)"",""quantity"":3,""unitCostPKR"":3000,""unitRetailPKR"":4900,""discountPKR"":0,""totalPKR"":14700},{""itemId"":""inv_2b57qcgut"",""sku"":""GRO-BISCUIT-FAM"",""name"":""Biscuits (Family Pack)"",""quantity"":2,""unitCostPKR"":100,""unitRetailPKR"":135,""discountPKR"":0,""totalPKR"":270}]","16050","236","0","15814","paid","easypaisa","Bilal","2026-08-03T12:57:00.271Z","2026-08-03T12:57:00.271Z","2026-08-03T12:57:00.271Z"
"sale_txu975pgr","INV-MAIN-01059","MAIN","null","Walk-in Customer","[{""itemId"":""inv_ercwcfc3x"",""sku"":""PER-DETERGENT-1KG"",""name"":""Laundry Detergent (1kg)"",""quantity"":3,""unitCostPKR"":400,""unitRetailPKR"":550,""discountPKR"":0,""totalPKR"":1650},{""itemId"":""inv_b11ytz7mb"",""sku"":""ELE-CHARGER"",""name"":""Wall Charger (18W)"",""quantity"":4,""unitCostPKR"":600,""unitRetailPKR"":1100,""discountPKR"":0,""totalPKR"":4400}]","6050","206","0","5844","unpaid","credit","Fatima","2026-08-03T12:44:10.265Z","2026-08-03T12:44:10.265Z","2026-08-03T12:44:10.265Z"
"sale_5zsab5vqe","INV-BR-03-01206","BR-03","cust_q3zmwdebx","Sana Syed","[{""itemId"":""inv_gat8o1idk"",""sku"":""GRO-TEA-900G"",""name"":""Tea (900g)"",""quantity"":4,""unitCostPKR"":1300,""unitRetailPKR"":1700,""discountPKR"":0,""totalPKR"":6800},{""itemId"":""inv_7ctnjsgku"",""sku"":""GRO-BISCUIT-FAM"",""name"":""Biscuits (Family Pack)"",""quantity"":3,""unitCostPKR"":100,""unitRetailPKR"":135,""discountPKR"":0,""totalPKR"":405},{""itemId"":""inv_c6z8kuvgi"",""sku"":""PER-SHAMPOO-200ML"",""name"":""Shampoo (200ml)"",""quantity"":2,""unitCostPKR"":350,""unitRetailPKR"":480,""discountPKR"":0,""totalPKR"":960},{""itemId"":""inv_88rzyv3j2"",""sku"":""GRO-MILK-1L"",""name"":""Milk Pack (1L)"",""quantity"":3,""unitCostPKR"":250,""unitRetailPKR"":310,""discountPKR"":0,""totalPKR"":930}]","9095","0","0","9095","paid","card","Ayesha","2026-08-03T12:38:21.272Z","2026-08-03T12:38:21.272Z","2026-08-03T12:38:21.272Z"
"sale_lz0ciea9j","INV-BR-02-01210","BR-02","cust_h1ptygewf","Zeeshan Khan","[{""itemId"":""inv_hwjzj4fwg"",""sku"":""BEV-ENERGY-250ML"",""name"":""Energy Drink (250ml)"",""quantity"":1,""unitCostPKR"":200,""unitRetailPKR"":280,""discountPKR"":0,""totalPKR"":280},{""itemId"":""inv_khr0aa4k2"",""sku"":""GRO-FLOUR-10KG"",""name"":""Wheat Flour (10kg)"",""quantity"":3,""unitCostPKR"":1400,""unitRetailPKR"":1800,""discountPKR"":0,""totalPKR"":5400},{""itemId"":""inv_hjexzzjx1"",""sku"":""GRO-BISCUIT-FAM"",""name"":""Biscuits (Family Pack)"",""quantity"":1,""unitCostPKR"":100,""unitRetailPKR"":135,""discountPKR"":0,""totalPKR"":135},{""itemId"":""inv_ddhuhe1as"",""sku"":""BEV-JUICE-1L"",""name"":""Mango Juice (1L)"",""quantity"":1,""unitCostPKR"":200,""unitRetailPKR"":270,""discountPKR"":0,""totalPKR"":270},{""itemId"":""inv_6jg7oltpb"",""sku"":""PER-TISSUE"",""name"":""Tissue Box (150s)"",""quantity"":1,""unitCostPKR"":160,""unitRetailPKR"":220,""discountPKR"":0,""totalPKR"":220}]","6305","0","0","6305","paid","bank","Kamran","2026-08-03T11:35:04.272Z","2026-08-03T11:35:04.272Z","2026-08-03T11:35:04.272Z"
"sale_a02f9dcwu","INV-MAIN-01158","MAIN","null","Walk-in Customer","[{""itemId"":""inv_s0ao57kh8"",""sku"":""ELE-CABLE-C"",""name"":""Type-C Charging Cable"",""quantity"":4,""unitCostPKR"":300,""unitRetailPKR"":550,""discountPKR"":0,""totalPKR"":2200},{""itemId"":""inv_yvfurzi1f"",""sku"":""GRO-FLOUR-10KG"",""name"":""Wheat Flour (10kg)"",""quantity"":4,""unitCostPKR"":1400,""unitRetailPKR"":1800,""discountPKR"":0,""totalPKR"":7200}]","9400","0","0","9400","paid","bank","Kamran","2026-08-03T11:08:31.270Z","2026-08-03T11:08:31.270Z","2026-08-03T11:08:31.270Z"
"sale_lnbzhmrgx","INV-MAIN-01044","MAIN","cust_7wf127v5p","Sana Syed","[{""itemId"":""inv_lnj298yre"",""sku"":""ELE-USB-32GB"",""name"":""USB Flash Drive 32GB"",""quantity"":3,""unitCostPKR"":800,""unitRetailPKR"":1300,""discountPKR"":0,""totalPKR"":3900},{""itemId"":""inv_0c4sg860u"",""sku"":""PER-SHAMPOO-200ML"",""name"":""Shampoo (200ml)"",""quantity"":2,""unitCostPKR"":350,""unitRetailPKR"":480,""discountPKR"":0,""totalPKR"":960},{""itemId"":""inv_jhrm3gfjz"",""sku"":""GRO-MILK-1L"",""name"":""Milk Pack (1L)"",""quantity"":1,""unitCostPKR"":250,""unitRetailPKR"":310,""discountPKR"":0,""totalPKR"":310}]","5170","0","0","5170","unpaid","credit","Fatima","2026-08-03T09:48:26.265Z","2026-08-03T09:48:26.265Z","2026-08-03T09:48:26.265Z"
"sale_797mkgj07","INV-MAIN-01095","MAIN","null","Walk-in Customer","[{""itemId"":""inv_phven6on5"",""sku"":""ELE-POWERBANK"",""name"":""Power Bank (10000mAh)"",""quantity"":4,""unitCostPKR"":3000,""unitRetailPKR"":4900,""discountPKR"":0,""totalPKR"":19600},{""itemId"":""inv_5t60tf453"",""sku"":""PER-TOOTHPASTE"",""name"":""Toothpaste (120g)"",""quantity"":1,""unitCostPKR"":180,""unitRetailPKR"":250,""discountPKR"":0,""totalPKR"":250},{""itemId"":""inv_b11ytz7mb"",""sku"":""ELE-CHARGER"",""name"":""Wall Charger (18W)"",""quantity"":1,""unitCostPKR"":600,""unitRetailPKR"":1100,""discountPKR"":0,""totalPKR"":1100},{""itemId"":""inv_wbtqdpayd"",""sku"":""BEV-ENERGY-250ML"",""name"":""Energy Drink (250ml)"",""quantity"":3,""unitCostPKR"":200,""unitRetailPKR"":280,""discountPKR"":0,""totalPKR"":840}]","21790","0","0","21790","paid","cash","Usman","2026-08-03T08:52:23.266Z","2026-08-03T08:52:23.266Z","2026-08-03T08:52:23.266Z"
"sale_7qtkr1mxo","INV-BR-02-01235","BR-02","null","Walk-in Customer","[{""itemId"":""inv_sq4b2e9ff"",""sku"":""GRO-MILK-1L"",""name"":""Milk Pack (1L)"",""quantity"":1,""unitCostPKR"":250,""unitRetailPKR"":310,""discountPKR"":0,""totalPKR"":310},{""itemId"":""inv_uw7gsp6ke"",""sku"":""BEV-CHIPS-L"",""name"":""Potato Chips (Large)"",""quantity"":3,""unitCostPKR"":80,""unitRetailPKR"":115,""discountPKR"":0,""totalPKR"":345},{""itemId"":""inv_xljkx7ymw"",""sku"":""GRO-TEA-900G"",""name"":""Tea (900g)"",""quantity"":4,""unitCostPKR"":1300,""unitRetailPKR"":1700,""discountPKR"":0,""totalPKR"":6800},{""itemId"":""inv_uw7gsp6ke"",""sku"":""BEV-CHIPS-L"",""name"":""Potato Chips (Large)"",""quantity"":2,""unitCostPKR"":80,""unitRetailPKR"":115,""discountPKR"":0,""totalPKR"":230},{""itemId"":""inv_5ik6k21w1"",""sku"":""ELE-USB-32GB"",""name"":""USB Flash Drive 32GB"",""quantity"":1,""unitCostPKR"":800,""unitRetailPKR"":1300,""discountPKR"":0,""totalPKR"":1300}]","8985","0","0","8985","paid","cash","Ahmed","2026-08-03T08:23:17.272Z","2026-08-03T08:23:17.272Z","2026-08-03T08:23:17.272Z"
"sale_j7i9y07v9","INV-BR-02-01250","BR-02","cust_xx2zneuv4","Imran Sheikh","[{""itemId"":""inv_znl7k0j2v"",""sku"":""GRO-LENTIL-1KG"",""name"":""Daal Chana (1kg)"",""quantity"":3,""unitCostPKR"":280,""unitRetailPKR"":360,""discountPKR"":0,""totalPKR"":1080},{""itemId"":""inv_znl7k0j2v"",""sku"":""GRO-LENTIL-1KG"",""name"":""Daal Chana (1kg)"",""quantity"":1,""unitCostPKR"":280,""unitRetailPKR"":360,""discountPKR"":0,""totalPKR"":360},{""itemId"":""inv_l0wqs1fno"",""sku"":""PER-DETERGENT-1KG"",""name"":""Laundry Detergent (1kg)"",""quantity"":4,""unitCostPKR"":400,""unitRetailPKR"":550,""discountPKR"":0,""totalPKR"":2200},{""itemId"":""inv_npzohf5lk"",""sku"":""BEV-CHOC-BAR"",""name"":""Chocolate Bar (50g)"",""quantity"":2,""unitCostPKR"":90,""unitRetailPKR"":130,""discountPKR"":0,""totalPKR"":260},{""itemId"":""inv_ytzoevyrc"",""sku"":""BEV-WATER-1.5L"",""name"":""Mineral Water (1.5L)"",""quantity"":4,""unitCostPKR"":80,""unitRetailPKR"":110,""discountPKR"":0,""totalPKR"":440}]","4340","0","0","4340","paid","cash","Kiran","2026-08-03T03:28:18.272Z","2026-08-03T03:28:18.272Z","2026-08-03T03:28:18.272Z"
"sale_6nuhvklg0","INV-BR-02-01265","BR-02","cust_qlj7qwfty","Waqas Ahmed","[{""itemId"":""inv_gvrza2ijm"",""sku"":""PER-SHAMPOO-200ML"",""name"":""Shampoo (200ml)"",""quantity"":2,""unitCostPKR"":350,""unitRetailPKR"":480,""discountPKR"":0,""totalPKR"":960},{""itemId"":""inv_gvrza2ijm"",""sku"":""PER-SHAMPOO-200ML"",""name"":""Shampoo (200ml)"",""quantity"":3,""unitCostPKR"":350,""unitRetailPKR"":480,""discountPKR"":0,""totalPKR"":1440},{""itemId"":""inv_mscv3c1mh"",""sku"":""PER-SOAP"",""name"":""Hand Soap (100g)"",""quantity"":1,""unitCostPKR"":80,""unitRetailPKR"":120,""discountPKR"":0,""totalPKR"":120},{""itemId"":""inv_gklu1cwos"",""sku"":""GRO-SUGAR-1KG"",""name"":""Sugar (1kg)"",""quantity"":4,""unitCostPKR"":140,""unitRetailPKR"":175,""discountPKR"":0,""totalPKR"":700},{""itemId"":""inv_znl7k0j2v"",""sku"":""GRO-LENTIL-1KG"",""name"":""Daal Chana (1kg)"",""quantity"":2,""unitCostPKR"":280,""unitRetailPKR"":360,""discountPKR"":0,""totalPKR"":720}]","3940","0","0","3940","paid","cash","Sana","2026-08-03T03:18:59.273Z","2026-08-03T03:18:59.273Z","2026-08-03T03:18:59.273Z"
"sale_b32gykm08","INV-BR-03-01112","BR-03","null","Walk-in Customer","[{""itemId"":""inv_02t3q2dy8"",""sku"":""GRO-FLOUR-10KG"",""name"":""Wheat Flour (10kg)"",""quantity"":1,""unitCostPKR"":1400,""unitRetailPKR"":1800,""discountPKR"":0,""totalPKR"":1800},{""itemId"":""inv_oddsgnftg"",""sku"":""BEV-WATER-1.5L"",""name"":""Mineral Water (1.5L)"",""quantity"":4,""unitCostPKR"":80,""unitRetailPKR"":110,""discountPKR"":0,""totalPKR"":440},{""itemId"":""inv_ed4vcngtw"",""sku"":""ELE-POWERBANK"",""name"":""Power Bank (10000mAh)"",""quantity"":2,""unitCostPKR"":3000,""unitRetailPKR"":4900,""discountPKR"":0,""totalPKR"":9800}]","12040","0","0","12040","paid","bank","Kiran","2026-08-03T03:11:38.267Z","2026-08-03T03:11:38.267Z","2026-08-03T03:11:38.267Z"
"sale_u0n2e16kb","INV-BR-02-01051","BR-02","null","Walk-in Customer","[{""itemId"":""inv_6jg7oltpb"",""sku"":""PER-TISSUE"",""name"":""Tissue Box (150s)"",""quantity"":1,""unitCostPKR"":160,""unitRetailPKR"":220,""discountPKR"":0,""totalPKR"":220},{""itemId"":""inv_5ik6k21w1"",""sku"":""ELE-USB-32GB"",""name"":""USB Flash Drive 32GB"",""quantity"":3,""unitCostPKR"":800,""unitRetailPKR"":1300,""discountPKR"":0,""totalPKR"":3900},{""itemId"":""inv_npzohf5lk"",""sku"":""BEV-CHOC-BAR"",""name"":""Chocolate Bar (50g)"",""quantity"":2,""unitCostPKR"":90,""unitRetailPKR"":130,""discountPKR"":0,""totalPKR"":260},{""itemId"":""inv_ytzoevyrc"",""sku"":""BEV-WATER-1.5L"",""name"":""Mineral Water (1.5L)"",""quantity"":2,""unitCostPKR"":80,""unitRetailPKR"":110,""discountPKR"":0,""totalPKR"":220},{""itemId"":""inv_khr0aa4k2"",""sku"":""GRO-FLOUR-10KG"",""name"":""Wheat Flour (10kg)"",""quantity"":4,""unitCostPKR"":1400,""unitRetailPKR"":1800,""discountPKR"":0,""totalPKR"":7200}]","11800","0","0","11800","partial","cash","Ahmed","2026-08-03T03:00:00.265Z","2026-08-03T03:00:00.265Z","2026-08-03T03:00:00.265Z"
"sale_vrde6zj4s","INV-BR-03-01268","BR-03","null","Walk-in Customer","[{""itemId"":""inv_vq8fxigci"",""sku"":""ELE-CHARGER"",""name"":""Wall Charger (18W)"",""quantity"":4,""unitCostPKR"":600,""unitRetailPKR"":1100,""discountPKR"":0,""totalPKR"":4400},{""itemId"":""inv_b62z0zv7l"",""sku"":""BEV-CHIPS-L"",""name"":""Potato Chips (Large)"",""quantity"":2,""unitCostPKR"":80,""unitRetailPKR"":115,""discountPKR"":0,""totalPKR"":230},{""itemId"":""inv_b62z0zv7l"",""sku"":""BEV-CHIPS-L"",""name"":""Potato Chips (Large)"",""quantity"":4,""unitCostPKR"":80,""unitRetailPKR"":115,""discountPKR"":0,""totalPKR"":460},{""itemId"":""inv_0ovwrqd77"",""sku"":""ELE-USB-32GB"",""name"":""USB Flash Drive 32GB"",""quantity"":2,""unitCostPKR"":800,""unitRetailPKR"":1300,""discountPKR"":0,""totalPKR"":2600}]","7690","0","0","7690","paid","card","Kiran","2026-08-02T15:34:04.273Z","2026-08-02T15:34:04.273Z","2026-08-02T15:34:04.273Z"
"sale_9pxpmoirn","INV-MAIN-01199","MAIN","null","Walk-in Customer","[{""itemId"":""inv_sm5oyilt7"",""sku"":""PER-FACEWASH"",""name"":""Face Wash (100ml)"",""quantity"":1,""unitCostPKR"":250,""unitRetailPKR"":360,""discountPKR"":0,""totalPKR"":360},{""itemId"":""inv_oderuqzm9"",""sku"":""GRO-SUGAR-1KG"",""name"":""Sugar (1kg)"",""quantity"":2,""unitCostPKR"":140,""unitRetailPKR"":175,""discountPKR"":0,""totalPKR"":350},{""itemId"":""inv_oeinh5eom"",""sku"":""BEV-JUICE-1L"",""name"":""Mango Juice (1L)"",""quantity"":3,""unitCostPKR"":200,""unitRetailPKR"":270,""discountPKR"":0,""totalPKR"":810},{""itemId"":""inv_4rwrs9v5t"",""sku"":""BEV-CHOC-BAR"",""name"":""Chocolate Bar (50g)"",""quantity"":3,""unitCostPKR"":90,""unitRetailPKR"":130,""discountPKR"":0,""totalPKR"":390},{""itemId"":""inv_os93vdbj8"",""sku"":""GRO-OIL-1L"",""name"":""Cooking Oil (1L)"",""quantity"":1,""unitCostPKR"":450,""unitRetailPKR"":580,""discountPKR"":0,""totalPKR"":580},{""itemId"":""inv_0c4sg860u"",""sku"":""PER-SHAMPOO-200ML"",""name"":""Shampoo (200ml)"",""quantity"":2,""unitCostPKR"":350,""unitRetailPKR"":480,""discountPKR"":0,""totalPKR"":960}]","3450","0","0","3450","unpaid","credit","Ali","2026-08-02T15:21:51.271Z","2026-08-02T15:21:51.271Z","2026-08-02T15:21:51.271Z"
"sale_kukp8hri1","INV-BR-03-01022","BR-03","null","Walk-in Customer","[{""itemId"":""inv_wlkp5t9a5"",""sku"":""PER-SOAP"",""name"":""Hand Soap (100g)"",""quantity"":2,""unitCostPKR"":80,""unitRetailPKR"":120,""discountPKR"":0,""totalPKR"":240},{""itemId"":""inv_4cnzvgf66"",""sku"":""GRO-RICE-5KG"",""name"":""Rice (5kg)"",""quantity"":1,""unitCostPKR"":1200,""unitRetailPKR"":1600,""discountPKR"":0,""totalPKR"":1600},{""itemId"":""inv_0ovwrqd77"",""sku"":""ELE-USB-32GB"",""name"":""USB Flash Drive 32GB"",""quantity"":4,""unitCostPKR"":800,""unitRetailPKR"":1300,""discountPKR"":0,""totalPKR"":5200},{""itemId"":""inv_wg7yce3t1"",""sku"":""BEV-ENERGY-250ML"",""name"":""Energy Drink (250ml)"",""quantity"":3,""unitCostPKR"":200,""unitRetailPKR"":280,""discountPKR"":0,""totalPKR"":840},{""itemId"":""inv_02t3q2dy8"",""sku"":""GRO-FLOUR-10KG"",""name"":""Wheat Flour (10kg)"",""quantity"":1,""unitCostPKR"":1400,""unitRetailPKR"":1800,""discountPKR"":0,""totalPKR"":1800}]","9680","0","0","9680","paid","cash","Ali","2026-08-02T14:58:04.265Z","2026-08-02T14:58:04.265Z","2026-08-02T14:58:04.265Z"
"sale_0vla5hf8a","INV-BR-02-01187","BR-02","null","Walk-in Customer","[{""itemId"":""inv_sq4b2e9ff"",""sku"":""GRO-MILK-1L"",""name"":""Milk Pack (1L)"",""quantity"":3,""unitCostPKR"":250,""unitRetailPKR"":310,""discountPKR"":0,""totalPKR"":930},{""itemId"":""inv_znl7k0j2v"",""sku"":""GRO-LENTIL-1KG"",""name"":""Daal Chana (1kg)"",""quantity"":4,""unitCostPKR"":280,""unitRetailPKR"":360,""discountPKR"":0,""totalPKR"":1440},{""itemId"":""inv_l0wqs1fno"",""sku"":""PER-DETERGENT-1KG"",""name"":""Laundry Detergent (1kg)"",""quantity"":4,""unitCostPKR"":400,""unitRetailPKR"":550,""discountPKR"":0,""totalPKR"":2200},{""itemId"":""inv_6jg7oltpb"",""sku"":""PER-TISSUE"",""name"":""Tissue Box (150s)"",""quantity"":4,""unitCostPKR"":160,""unitRetailPKR"":220,""discountPKR"":0,""totalPKR"":880}]","5450","0","0","5450","paid","cash","Fahad","2026-08-02T12:43:49.271Z","2026-08-02T12:43:49.271Z","2026-08-02T12:43:49.271Z"
